communication_id,client_id,contact_date,contact_type,contact_reason,contacted_by
COM00778,C0038,2023-12-24,Phone Call,Follow-up on booking,Noura Salem
COM06001,C0317,2023-12-24,Video Call,Complaint resolution,Mohammed Ali
COM04569,C0235,2023-12-24,WhatsApp,Feedback discussion,Sara Hassan
COM06049,C0320,2023-12-24,WhatsApp,General inquiry,Noura Salem
COM04507,C0232,2023-12-24,Meeting,Follow-up on booking,Fatima Ahmed
COM06201,C0327,2023-12-25,Video Call,Course recommendation,Noura Salem
COM07882,C0416,2023-12-25,Phone Call,General inquiry,Sara Hassan
COM07653,C0405,2023-12-25,Meeting,General inquiry,Noura Salem
COM05767,C0301,2023-12-25,Video Call,Training needs assessment,Mohammed Ali
COM00952,C0049,2023-12-25,WhatsApp,Thank you message,Sara Hassan
COM05211,C0275,2023-12-25,Video Call,Complaint resolution,Sara Hassan
COM02229,C0123,2023-12-25,Meeting,Training needs assessment,Mohammed Ali
COM07305,C0384,2023-12-25,Meeting,Feedback discussion,Mohammed Ali
COM02358,C0129,2023-12-25,WhatsApp,Training needs assessment,Sara Hassan
COM03143,C0168,2023-12-25,Video Call,New course announcement,Fatima Ahmed
COM01744,C0093,2023-12-26,WhatsApp,Follow-up on booking,Ahmed Abdullah
COM04614,C0237,2023-12-26,Phone Call,Feedback discussion,Sara Hassan
COM07762,C0410,2023-12-26,Email,Invoice query,Mohammed Ali
COM06222,C0328,2023-12-26,Phone Call,Training needs assessment,Mohammed Ali
COM00115,C0006,2023-12-26,Meeting,Training needs assessment,Mohammed Ali
COM00463,C0021,2023-12-26,Meeting,Course recommendation,Mohammed Ali
COM06696,C0354,2023-12-27,WhatsApp,Invoice query,Sara Hassan
COM08835,C0471,2023-12-27,Phone Call,Complaint resolution,Ahmed Abdullah
COM03096,C0167,2023-12-28,WhatsApp,Training needs assessment,Sara Hassan
COM07302,C0384,2023-12-28,Phone Call,Thank you message,Mohammed Ali
COM06923,C0365,2023-12-28,Meeting,Complaint resolution,Mohammed Ali
COM06033,C0320,2023-12-28,WhatsApp,Thank you message,Noura Salem
COM04302,C0224,2023-12-28,Video Call,Invoice query,Ahmed Abdullah
COM03322,C0176,2023-12-28,Meeting,Account review,Sara Hassan
COM01972,C0105,2023-12-28,Email,Invoice query,Ahmed Abdullah
COM04949,C0256,2023-12-28,Email,Satisfaction survey,Fatima Ahmed
COM08860,C0473,2023-12-28,Video Call,General inquiry,Ahmed Abdullah
COM05224,C0275,2023-12-28,Meeting,Satisfaction survey,Sara Hassan
COM00069,C0004,2023-12-28,Video Call,Course recommendation,Ahmed Abdullah
COM09042,C0483,2023-12-29,Phone Call,Schedule confirmation,Mohammed Ali
COM02029,C0109,2023-12-29,Email,Course recommendation,Fatima Ahmed
COM01147,C0061,2023-12-29,WhatsApp,Account review,Mohammed Ali
COM02326,C0129,2023-12-29,Phone Call,Complaint resolution,Sara Hassan
COM03612,C0191,2023-12-30,Meeting,Complaint resolution,Mohammed Ali
COM04637,C0238,2023-12-30,Email,Thank you message,Sara Hassan
COM02853,C0156,2023-12-30,Email,Follow-up on booking,Fatima Ahmed
COM00773,C0038,2023-12-30,Video Call,Feedback discussion,Noura Salem
COM02966,C0159,2023-12-31,Email,Training needs assessment,Sara Hassan
COM00604,C0027,2023-12-31,WhatsApp,Invoice query,Mohammed Ali
COM04303,C0224,2023-12-31,Meeting,Schedule confirmation,Ahmed Abdullah
COM06545,C0345,2023-12-31,Video Call,Training needs assessment,Noura Salem
COM05639,C0296,2023-12-31,Email,Complaint resolution,Noura Salem
COM02379,C0130,2023-12-31,Video Call,Feedback discussion,Mohammed Ali
COM00496,C0022,2023-12-31,Phone Call,Satisfaction survey,Fatima Ahmed
COM03161,C0169,2023-12-31,Email,Invoice query,Ahmed Abdullah
COM04155,C0217,2024-01-01,Phone Call,Feedback discussion,Noura Salem
COM08675,C0463,2024-01-01,WhatsApp,Thank you message,Fatima Ahmed
COM07578,C0400,2024-01-01,Video Call,Follow-up on booking,Mohammed Ali
COM08244,C0438,2024-01-01,Phone Call,Course recommendation,Ahmed Abdullah
COM03110,C0167,2024-01-01,Phone Call,Schedule confirmation,Sara Hassan
COM07549,C0399,2024-01-01,Video Call,Feedback discussion,Ahmed Abdullah
COM07271,C0381,2024-01-01,WhatsApp,Satisfaction survey,Noura Salem
COM04683,C0241,2024-01-02,Email,New course announcement,Fatima Ahmed
COM02498,C0134,2024-01-02,Video Call,Quotation request,Noura Salem
COM00013,C0001,2024-01-02,Email,General inquiry,Noura Salem
COM04135,C0217,2024-01-02,WhatsApp,Training needs assessment,Noura Salem
COM08407,C0448,2024-01-02,WhatsApp,New course announcement,Noura Salem
COM00354,C0017,2024-01-03,Video Call,Follow-up on booking,Fatima Ahmed
COM05009,C0261,2024-01-03,Phone Call,Renewal discussion,Mohammed Ali
COM03931,C0206,2024-01-03,Phone Call,General inquiry,Fatima Ahmed
COM07495,C0395,2024-01-03,Meeting,Course recommendation,Mohammed Ali
COM03911,C0205,2024-01-03,Video Call,General inquiry,Mohammed Ali
COM02819,C0153,2024-01-03,Email,Renewal discussion,Noura Salem
COM07430,C0391,2024-01-04,Meeting,Quotation request,Noura Salem
COM07048,C0372,2024-01-04,WhatsApp,Thank you message,Sara Hassan
COM02854,C0156,2024-01-04,Email,Feedback discussion,Fatima Ahmed
COM02128,C0117,2024-01-04,WhatsApp,Schedule confirmation,Mohammed Ali
COM08635,C0462,2024-01-04,Email,Satisfaction survey,Fatima Ahmed
COM04142,C0217,2024-01-05,WhatsApp,Satisfaction survey,Noura Salem
COM08890,C0475,2024-01-05,Email,Complaint resolution,Noura Salem
COM07309,C0385,2024-01-05,WhatsApp,Schedule confirmation,Mohammed Ali
COM08280,C0440,2024-01-05,Meeting,General inquiry,Mohammed Ali
COM06566,C0346,2024-01-06,Video Call,Follow-up on booking,Mohammed Ali
COM01447,C0078,2024-01-06,Email,Renewal discussion,Fatima Ahmed
COM01264,C0065,2024-01-06,Phone Call,Quotation request,Ahmed Abdullah
COM00108,C0005,2024-01-06,Phone Call,New course announcement,Sara Hassan
COM02267,C0125,2024-01-06,Phone Call,General inquiry,Sara Hassan
COM04215,C0222,2024-01-06,Phone Call,Renewal discussion,Mohammed Ali
COM06705,C0354,2024-01-06,Meeting,Schedule confirmation,Sara Hassan
COM01748,C0093,2024-01-07,Phone Call,Account review,Ahmed Abdullah
COM04535,C0235,2024-01-07,Meeting,Complaint resolution,Sara Hassan
COM03961,C0207,2024-01-07,Video Call,Feedback discussion,Noura Salem
COM07402,C0388,2024-01-07,Video Call,Complaint resolution,Sara Hassan
COM02509,C0134,2024-01-07,Email,Account review,Noura Salem
COM01730,C0092,2024-01-07,Video Call,Satisfaction survey,Noura Salem
COM04892,C0254,2024-01-09,Video Call,Invoice query,Fatima Ahmed
COM02550,C0136,2024-01-09,Video Call,Satisfaction survey,Noura Salem
COM04648,C0239,2024-01-09,Email,Thank you message,Fatima Ahmed
COM08876,C0473,2024-01-09,Meeting,Schedule confirmation,Ahmed Abdullah
COM00735,C0035,2024-01-09,WhatsApp,Complaint resolution,Mohammed Ali
COM01252,C0065,2024-01-09,Video Call,Satisfaction survey,Ahmed Abdullah
COM08621,C0461,2024-01-09,Video Call,Quotation request,Noura Salem
COM09034,C0483,2024-01-09,Video Call,Training needs assessment,Mohammed Ali
COM03053,C0165,2024-01-09,Meeting,Complaint resolution,Sara Hassan
COM09191,C0490,2024-01-09,Meeting,Invoice query,Mohammed Ali
COM08944,C0477,2024-01-09,WhatsApp,Complaint resolution,Ahmed Abdullah
COM07186,C0378,2024-01-09,Phone Call,Quotation request,Sara Hassan
COM04902,C0254,2024-01-10,Phone Call,Feedback discussion,Fatima Ahmed
COM09305,C0497,2024-01-10,WhatsApp,Training needs assessment,Ahmed Abdullah
COM03410,C0180,2024-01-10,Email,Account review,Fatima Ahmed
COM02872,C0156,2024-01-10,Meeting,Complaint resolution,Fatima Ahmed
COM00122,C0006,2024-01-10,WhatsApp,Satisfaction survey,Mohammed Ali
COM07181,C0378,2024-01-10,WhatsApp,Training needs assessment,Sara Hassan
COM07211,C0380,2024-01-10,Meeting,Complaint resolution,Fatima Ahmed
COM05040,C0263,2024-01-10,Email,New course announcement,Sara Hassan
COM00527,C0022,2024-01-11,Phone Call,General inquiry,Fatima Ahmed
COM07158,C0378,2024-01-11,Meeting,Feedback discussion,Sara Hassan
COM01550,C0082,2024-01-11,WhatsApp,Satisfaction survey,Noura Salem
COM02738,C0148,2024-01-11,Email,Follow-up on booking,Mohammed Ali
COM02730,C0147,2024-01-11,Email,Quotation request,Noura Salem
COM03822,C0201,2024-01-11,Phone Call,Renewal discussion,Ahmed Abdullah
COM08934,C0477,2024-01-11,Video Call,General inquiry,Ahmed Abdullah
COM06812,C0361,2024-01-11,Meeting,Renewal discussion,Fatima Ahmed
COM05640,C0296,2024-01-12,WhatsApp,Satisfaction survey,Noura Salem
COM08089,C0429,2024-01-12,Meeting,Thank you message,Noura Salem
COM04207,C0221,2024-01-12,Video Call,Feedback discussion,Ahmed Abdullah
COM08245,C0438,2024-01-12,Phone Call,Feedback discussion,Ahmed Abdullah
COM08358,C0444,2024-01-12,WhatsApp,Course recommendation,Noura Salem
COM08783,C0469,2024-01-12,Meeting,Course recommendation,Noura Salem
COM05543,C0291,2024-01-12,Email,Thank you message,Sara Hassan
COM01228,C0063,2024-01-12,WhatsApp,Follow-up on booking,Fatima Ahmed
COM05560,C0291,2024-01-12,Meeting,Quotation request,Sara Hassan
COM04401,C0225,2024-01-12,Meeting,Follow-up on booking,Sara Hassan
COM02279,C0125,2024-01-12,Video Call,General inquiry,Sara Hassan
COM04129,C0217,2024-01-13,Video Call,New course announcement,Noura Salem
COM00373,C0017,2024-01-13,Video Call,Schedule confirmation,Fatima Ahmed
COM05063,C0265,2024-01-13,Video Call,Course recommendation,Noura Salem
COM06531,C0345,2024-01-13,Email,Follow-up on booking,Noura Salem
COM06791,C0359,2024-01-13,Phone Call,Account review,Ahmed Abdullah
COM08282,C0440,2024-01-13,Video Call,Thank you message,Mohammed Ali
COM03181,C0170,2024-01-13,Phone Call,Course recommendation,Mohammed Ali
COM00071,C0004,2024-01-13,Phone Call,Course recommendation,Ahmed Abdullah
COM00238,C0010,2024-01-13,Email,Thank you message,Mohammed Ali
COM03721,C0195,2024-01-13,Phone Call,Feedback discussion,Sara Hassan
COM03738,C0196,2024-01-14,Email,General inquiry,Mohammed Ali
COM05525,C0289,2024-01-14,Phone Call,Account review,Ahmed Abdullah
COM03195,C0171,2024-01-15,Email,Schedule confirmation,Sara Hassan
COM03754,C0196,2024-01-15,Video Call,Renewal discussion,Mohammed Ali
COM07273,C0381,2024-01-15,Video Call,Training needs assessment,Noura Salem
COM01524,C0080,2024-01-15,Email,Follow-up on booking,Ahmed Abdullah
COM03312,C0175,2024-01-15,Phone Call,Schedule confirmation,Fatima Ahmed
COM03180,C0170,2024-01-15,Phone Call,Feedback discussion,Mohammed Ali
COM07109,C0375,2024-01-15,Meeting,Training needs assessment,Fatima Ahmed
COM08690,C0464,2024-01-16,WhatsApp,New course announcement,Sara Hassan
COM04848,C0252,2024-01-16,Video Call,Feedback discussion,Fatima Ahmed
COM08564,C0459,2024-01-16,Meeting,Course recommendation,Ahmed Abdullah
COM04233,C0222,2024-01-16,Phone Call,General inquiry,Mohammed Ali
COM00599,C0027,2024-01-16,Email,Invoice query,Mohammed Ali
COM02950,C0159,2024-01-17,Meeting,Schedule confirmation,Sara Hassan
COM08060,C0426,2024-01-17,Video Call,Follow-up on booking,Fatima Ahmed
COM06230,C0328,2024-01-17,Meeting,Quotation request,Mohammed Ali
COM04239,C0222,2024-01-17,Email,Satisfaction survey,Mohammed Ali
COM01386,C0073,2024-01-17,Video Call,Thank you message,Mohammed Ali
COM02709,C0147,2024-01-18,Video Call,Training needs assessment,Noura Salem
COM02190,C0120,2024-01-18,WhatsApp,Training needs assessment,Sara Hassan
COM00037,C0001,2024-01-18,WhatsApp,General inquiry,Noura Salem
COM02380,C0130,2024-01-18,Phone Call,Renewal discussion,Mohammed Ali
COM02009,C0109,2024-01-18,Email,Course recommendation,Fatima Ahmed
COM08955,C0478,2024-01-18,Video Call,New course announcement,Mohammed Ali
COM07039,C0371,2024-01-18,WhatsApp,Account review,Fatima Ahmed
COM09203,C0491,2024-01-18,Meeting,Thank you message,Fatima Ahmed
COM08000,C0423,2024-01-19,Video Call,General inquiry,Noura Salem
COM00519,C0022,2024-01-19,Video Call,Invoice query,Fatima Ahmed
COM07725,C0409,2024-01-19,WhatsApp,Renewal discussion,Fatima Ahmed
COM04604,C0237,2024-01-20,Phone Call,Feedback discussion,Sara Hassan
COM03686,C0193,2024-01-20,Phone Call,Follow-up on booking,Fatima Ahmed
COM02332,C0129,2024-01-20,WhatsApp,Account review,Sara Hassan
COM00380,C0018,2024-01-20,Phone Call,Thank you message,Sara Hassan
COM05555,C0291,2024-01-20,Meeting,Invoice query,Sara Hassan
COM08842,C0471,2024-01-21,Meeting,Schedule confirmation,Ahmed Abdullah
COM04119,C0217,2024-01-21,WhatsApp,Training needs assessment,Noura Salem
COM05248,C0276,2024-01-21,Video Call,General inquiry,Fatima Ahmed
COM07948,C0419,2024-01-21,Phone Call,Quotation request,Mohammed Ali
COM01869,C0100,2024-01-21,Video Call,Feedback discussion,Ahmed Abdullah
COM03338,C0176,2024-01-21,Email,Course recommendation,Sara Hassan
COM08623,C0461,2024-01-21,Email,Renewal discussion,Noura Salem
COM07087,C0375,2024-01-21,Video Call,Account review,Fatima Ahmed
COM07546,C0399,2024-01-21,WhatsApp,Account review,Ahmed Abdullah
COM06436,C0341,2024-01-21,WhatsApp,Training needs assessment,Noura Salem
COM06237,C0329,2024-01-22,Meeting,Course recommendation,Mohammed Ali
COM02711,C0147,2024-01-22,Meeting,Course recommendation,Noura Salem
COM07255,C0380,2024-01-22,Meeting,New course announcement,Fatima Ahmed
COM00842,C0042,2024-01-22,WhatsApp,Account review,Noura Salem
COM03403,C0180,2024-01-22,WhatsApp,Account review,Fatima Ahmed
COM07635,C0405,2024-01-22,WhatsApp,Quotation request,Noura Salem
COM00420,C0019,2024-01-22,Video Call,Quotation request,Ahmed Abdullah
COM01165,C0061,2024-01-22,Video Call,Course recommendation,Mohammed Ali
COM07102,C0375,2024-01-23,Video Call,Schedule confirmation,Fatima Ahmed
COM07323,C0386,2024-01-23,Video Call,Feedback discussion,Ahmed Abdullah
COM07367,C0387,2024-01-24,Phone Call,Invoice query,Mohammed Ali
COM09245,C0493,2024-01-24,Meeting,Feedback discussion,Sara Hassan
COM02693,C0146,2024-01-25,Meeting,Account review,Fatima Ahmed
COM04480,C0231,2024-01-25,Phone Call,Complaint resolution,Sara Hassan
COM02170,C0118,2024-01-25,Email,Satisfaction survey,Noura Salem
COM05988,C0316,2024-01-25,Meeting,Quotation request,Fatima Ahmed
COM02590,C0138,2024-01-25,Email,Training needs assessment,Ahmed Abdullah
COM00508,C0022,2024-01-25,Meeting,Satisfaction survey,Fatima Ahmed
COM07193,C0378,2024-01-26,WhatsApp,Account review,Sara Hassan
COM07353,C0387,2024-01-26,Video Call,Complaint resolution,Mohammed Ali
COM09231,C0493,2024-01-26,Phone Call,Account review,Sara Hassan
COM03282,C0174,2024-01-26,Email,Invoice query,Ahmed Abdullah
COM05010,C0261,2024-01-26,Phone Call,Quotation request,Mohammed Ali
COM05570,C0291,2024-01-26,Phone Call,Account review,Sara Hassan
COM00897,C0046,2024-01-26,Phone Call,Quotation request,Fatima Ahmed
COM06925,C0365,2024-01-26,WhatsApp,Invoice query,Mohammed Ali
COM04858,C0252,2024-01-26,WhatsApp,Course recommendation,Fatima Ahmed
COM01085,C0058,2024-01-27,Phone Call,Satisfaction survey,Mohammed Ali
COM04509,C0233,2024-01-27,Meeting,Account review,Fatima Ahmed
COM09176,C0488,2024-01-27,Video Call,New course announcement,Sara Hassan
COM01591,C0084,2024-01-28,Video Call,New course announcement,Sara Hassan
COM08668,C0463,2024-01-28,Email,Invoice query,Fatima Ahmed
COM08423,C0450,2024-01-29,Meeting,Renewal discussion,Sara Hassan
COM08328,C0443,2024-01-29,Video Call,Schedule confirmation,Sara Hassan
COM04437,C0227,2024-01-29,Video Call,General inquiry,Mohammed Ali
COM00668,C0031,2024-01-29,Email,Renewal discussion,Noura Salem
COM01134,C0060,2024-01-29,Email,Follow-up on booking,Sara Hassan
COM04394,C0225,2024-01-29,Video Call,Feedback discussion,Sara Hassan
COM06463,C0344,2024-01-29,Phone Call,Satisfaction survey,Noura Salem
COM03124,C0168,2024-01-30,Phone Call,Complaint resolution,Fatima Ahmed
COM07280,C0381,2024-01-30,Video Call,Thank you message,Noura Salem
COM07180,C0378,2024-01-30,Meeting,Invoice query,Sara Hassan
COM09109,C0487,2024-01-30,WhatsApp,Account review,Sara Hassan
COM07088,C0375,2024-01-30,Email,New course announcement,Fatima Ahmed
COM00444,C0021,2024-01-30,Meeting,General inquiry,Mohammed Ali
COM08307,C0442,2024-01-30,Video Call,Training needs assessment,Noura Salem
COM00843,C0042,2024-01-31,WhatsApp,Quotation request,Noura Salem
COM07450,C0392,2024-01-31,Phone Call,Complaint resolution,Mohammed Ali
COM02597,C0139,2024-01-31,Video Call,Satisfaction survey,Sara Hassan
COM08370,C0445,2024-01-31,Meeting,Thank you message,Sara Hassan
COM02129,C0117,2024-02-01,WhatsApp,Schedule confirmation,Mohammed Ali
COM07743,C0410,2024-02-01,Video Call,Satisfaction survey,Mohammed Ali
COM08023,C0424,2024-02-01,Video Call,Renewal discussion,Ahmed Abdullah
COM02432,C0132,2024-02-01,Phone Call,Follow-up on booking,Sara Hassan
COM00838,C0042,2024-02-01,Email,Quotation request,Noura Salem
COM01883,C0100,2024-02-01,Meeting,Feedback discussion,Ahmed Abdullah
COM07956,C0419,2024-02-01,WhatsApp,General inquiry,Mohammed Ali
COM00186,C0008,2024-02-01,Phone Call,Quotation request,Fatima Ahmed
COM07356,C0387,2024-02-01,WhatsApp,Account review,Mohammed Ali
COM01229,C0063,2024-02-01,Phone Call,Complaint resolution,Fatima Ahmed
COM01075,C0058,2024-02-02,Phone Call,Invoice query,Mohammed Ali
COM03182,C0170,2024-02-02,Video Call,Feedback discussion,Mohammed Ali
COM07327,C0386,2024-02-02,Meeting,Satisfaction survey,Ahmed Abdullah
COM07238,C0380,2024-02-02,WhatsApp,Quotation request,Fatima Ahmed
COM06085,C0321,2024-02-02,Email,Invoice query,Ahmed Abdullah
COM05764,C0301,2024-02-03,WhatsApp,Complaint resolution,Mohammed Ali
COM08628,C0462,2024-02-03,Phone Call,General inquiry,Fatima Ahmed
COM02871,C0156,2024-02-03,Email,Follow-up on booking,Fatima Ahmed
COM03904,C0205,2024-02-03,Phone Call,Training needs assessment,Mohammed Ali
COM05409,C0284,2024-02-03,Phone Call,Thank you message,Mohammed Ali
COM04344,C0224,2024-02-03,Meeting,Account review,Ahmed Abdullah
COM05561,C0291,2024-02-04,Email,Renewal discussion,Sara Hassan
COM03174,C0170,2024-02-04,Email,Schedule confirmation,Mohammed Ali
COM01761,C0094,2024-02-04,Email,Account review,Mohammed Ali
COM07875,C0416,2024-02-04,WhatsApp,Renewal discussion,Sara Hassan
COM01749,C0093,2024-02-04,Meeting,Feedback discussion,Ahmed Abdullah
COM00127,C0006,2024-02-04,Email,Schedule confirmation,Mohammed Ali
COM08410,C0448,2024-02-05,WhatsApp,Thank you message,Noura Salem
COM05551,C0291,2024-02-05,Meeting,Thank you message,Sara Hassan
COM04249,C0222,2024-02-05,Email,Account review,Mohammed Ali
COM04789,C0251,2024-02-05,Email,Renewal discussion,Sara Hassan
COM00585,C0025,2024-02-05,Meeting,Complaint resolution,Fatima Ahmed
COM02233,C0123,2024-02-05,Video Call,Thank you message,Mohammed Ali
COM00076,C0004,2024-02-06,Phone Call,New course announcement,Ahmed Abdullah
COM06725,C0356,2024-02-06,Meeting,Quotation request,Ahmed Abdullah
COM04682,C0241,2024-02-06,WhatsApp,Complaint resolution,Fatima Ahmed
COM08702,C0464,2024-02-06,Email,Course recommendation,Sara Hassan
COM05132,C0269,2024-02-06,Email,Satisfaction survey,Mohammed Ali
COM05326,C0282,2024-02-06,WhatsApp,Training needs assessment,Sara Hassan
COM03631,C0191,2024-02-07,Meeting,Invoice query,Mohammed Ali
COM03395,C0180,2024-02-07,WhatsApp,Account review,Fatima Ahmed
COM03138,C0168,2024-02-08,Phone Call,Feedback discussion,Fatima Ahmed
COM09167,C0488,2024-02-08,Email,New course announcement,Sara Hassan
COM02211,C0121,2024-02-08,Email,General inquiry,Noura Salem
COM04543,C0235,2024-02-08,Meeting,Complaint resolution,Sara Hassan
COM01727,C0092,2024-02-09,Video Call,Quotation request,Noura Salem
COM01776,C0094,2024-02-09,WhatsApp,Invoice query,Mohammed Ali
COM00084,C0004,2024-02-09,Email,Account review,Ahmed Abdullah
COM08631,C0462,2024-02-09,Email,General inquiry,Fatima Ahmed
COM08563,C0459,2024-02-09,Video Call,Satisfaction survey,Ahmed Abdullah
COM07343,C0387,2024-02-09,Email,Training needs assessment,Mohammed Ali
COM07185,C0378,2024-02-09,WhatsApp,Course recommendation,Sara Hassan
COM01815,C0098,2024-02-09,WhatsApp,Training needs assessment,Noura Salem
COM01406,C0073,2024-02-10,Video Call,Feedback discussion,Mohammed Ali
COM04313,C0224,2024-02-10,Video Call,Training needs assessment,Ahmed Abdullah
COM01641,C0087,2024-02-10,WhatsApp,New course announcement,Fatima Ahmed
COM03192,C0171,2024-02-10,Phone Call,Course recommendation,Sara Hassan
