feedback_id,client_id,booking_id,feedback_date,overall_rating,nps_score,trainer_rating,comments
F01154,C0172,B01430,2025-01-17,3.9,7,4.1,"Useful content, could use more examples"
F01155,C0172,B01433,2025-05-29,4.8,10,5.0,
F01156,C0172,B01434,2025-07-09,4.7,9,4.5,Trainer was knowledgeable and approachable
F01157,C0172,B01435,2025-08-19,4.6,9,4.6,Trainer was knowledgeable and approachable
F01158,C0172,B01436,2025-10-09,4.6,9,4.6,
F01159,C0173,B01438,2024-04-04,4.5,10,4.6,
F01160,C0173,B01439,2024-06-10,4.1,7,4.2,"Decent workshop, learned some new things"
F01161,C0173,B01440,2024-09-05,4.8,10,4.8,"Excellent trainer, very practical content"
F01162,C0173,B01441,2024-11-23,4.4,8,4.8,
F01163,C0173,B01443,2025-04-13,4.1,8,4.4,"Decent workshop, learned some new things"
F01164,C0173,B01444,2025-06-23,4.0,7,3.7,
F01165,C0173,B01445,2025-08-23,4.1,8,4.5,
F01166,C0174,B01446,2021-04-28,4.4,7,4.4,
F01167,C0174,B01447,2021-06-16,3.7,7,3.9,"Good course overall, met expectations"
F01168,C0174,B01448,2021-07-23,4.9,9,5.0,Great real-world examples and case studies
F01169,C0174,B01449,2021-08-28,4.9,10,5.0,"Exceeded expectations, highly recommend"
F01170,C0174,B01451,2021-11-09,4.1,7,4.6,"Decent workshop, learned some new things"
F01171,C0174,B01452,2021-11-29,4.6,9,4.8,"Excellent trainer, very practical content"
F01172,C0174,B01453,2022-01-10,4.4,8,4.4,"Useful content, could use more examples"
F01173,C0174,B01455,2022-04-11,4.1,8,4.5,"Good course overall, met expectations"
F01174,C0174,B01456,2022-05-21,5.0,10,5.0,Great real-world examples and case studies
F01175,C0174,B01457,2022-07-06,3.8,7,3.7,"Decent workshop, learned some new things"
F01176,C0174,B01458,2022-07-30,4.8,9,4.8,
F01177,C0174,B01459,2022-08-20,3.7,8,3.6,
F01178,C0174,B01461,2022-11-18,4.4,8,4.4,"Decent workshop, learned some new things"
F01179,C0174,B01462,2022-12-12,3.8,8,3.9,"Good course overall, met expectations"
F01180,C0174,B01463,2023-01-20,3.7,7,4.1,
F01181,C0175,B01464,2022-11-22,4.8,10,4.6,"Excellent trainer, very practical content"
F01182,C0175,B01465,2023-01-14,3.7,7,3.8,
F01183,C0175,B01466,2023-02-27,4.8,9,4.9,"Exceeded expectations, highly recommend"
F01184,C0175,B01467,2023-04-01,3.9,8,4.1,"Decent workshop, learned some new things"
F01185,C0175,B01470,2023-08-06,5.0,9,5.0,Great real-world examples and case studies
F01186,C0176,B01471,2023-07-01,3.4,3,3.5,
F01187,C0176,B01472,2023-09-02,4.3,7,4.4,"Useful content, could use more examples"
F01188,C0176,B01473,2023-10-18,4.8,10,4.4,Highly engaging and interactive session
F01189,C0176,B01474,2023-11-30,4.7,9,4.7,"Excellent trainer, very practical content"
F01190,C0176,B01477,2024-05-08,4.4,8,4.4,"Good course overall, met expectations"
F01191,C0176,B01478,2024-06-30,3.7,8,3.6,"Decent workshop, learned some new things"
F01192,C0176,B01479,2024-08-23,4.2,7,3.8,
F01193,C0176,B01480,2024-11-05,4.2,7,4.1,"Decent workshop, learned some new things"
F01194,C0176,B01481,2025-01-07,4.8,10,5.0,"Good pace, well-structured content"
F01195,C0176,B01482,2025-02-27,4.0,8,4.3,
F01196,C0176,B01485,2025-08-04,3.9,8,4.1,
F01197,C0177,B01486,2025-03-27,3.9,7,4.1,"Decent workshop, learned some new things"
F01198,C0177,B01487,2025-06-13,3.7,8,4.0,"Useful content, could use more examples"
F01199,C0177,B01488,2025-09-06,4.7,9,4.5,"Good pace, well-structured content"
F01200,C0178,B01489,2025-05-29,4.4,8,4.7,
F01201,C0178,B01490,2025-07-04,3.9,8,4.4,
F01202,C0178,B01491,2025-08-12,3.9,8,3.8,
F01203,C0178,B01492,2025-09-21,4.0,8,3.6,
F01204,C0178,B01493,2025-11-01,3.5,8,3.6,"Decent workshop, learned some new things"
F01205,C0178,B01494,2025-12-24,4.5,9,4.8,
F01206,C0179,B01495,2023-03-05,4.4,7,4.2,"Good course overall, met expectations"
F01207,C0179,B01496,2023-04-11,3.9,7,4.3,"Decent workshop, learned some new things"
F01208,C0179,B01497,2023-05-23,4.3,8,4.3,"Good course overall, met expectations"
F01209,C0180,B01498,2022-09-10,4.3,8,4.1,
F01210,C0180,B01499,2022-10-09,4.9,10,5.0,Great real-world examples and case studies
F01211,C0180,B01500,2022-11-07,4.6,9,4.9,
F01212,C0180,B01502,2023-02-06,3.8,8,3.7,"Decent workshop, learned some new things"
F01213,C0180,B01504,2023-05-11,4.7,10,5.0,Very useful tools and frameworks provided
F01214,C0180,B01505,2023-06-19,4.9,10,4.8,
F01215,C0180,B01506,2023-08-14,3.6,7,4.2,
F01216,C0181,B01507,2025-03-18,4.4,8,4.2,
F01217,C0181,B01508,2025-05-22,4.2,7,4.4,
F01218,C0181,B01509,2025-07-31,4.7,9,5.0,Highly engaging and interactive session
F01219,C0181,B01510,2025-10-03,4.6,9,4.8,
F01220,C0181,B01511,2025-11-20,3.9,8,3.6,Trainer was knowledgeable
F01221,C0182,B01512,2024-05-06,4.4,8,4.8,
F01222,C0182,B01513,2024-06-10,4.1,7,4.4,Trainer was knowledgeable
F01223,C0182,B01514,2024-08-07,4.5,9,4.7,Great real-world examples and case studies
F01224,C0182,B01515,2024-09-24,3.7,8,3.9,Trainer was knowledgeable
F01225,C0182,B01517,2024-12-28,4.0,7,4.1,"Good course overall, met expectations"
F01226,C0182,B01518,2025-02-26,3.4,1,3.8,
F01227,C0182,B01519,2025-04-05,4.4,7,4.2,"Good course overall, met expectations"
F01228,C0182,B01520,2025-05-13,3.8,8,4.0,
F01229,C0182,B01522,2025-08-11,4.0,8,3.6,"Useful content, could use more examples"
F01230,C0182,B01524,2025-11-16,4.0,8,4.1,
F01231,C0183,B01525,2023-10-03,4.0,7,3.7,"Good course overall, met expectations"
F01232,C0185,B01527,2024-03-07,4.1,7,4.6,
F01233,C0185,B01528,2024-04-06,4.5,10,4.3,Great real-world examples and case studies
F01234,C0185,B01530,2024-05-30,3.6,7,3.8,
F01235,C0185,B01531,2024-06-28,5.0,10,4.9,"Good pace, well-structured content"
F01236,C0185,B01532,2024-07-22,4.8,9,4.8,
F01237,C0185,B01533,2024-08-19,4.0,8,4.2,
F01238,C0185,B01534,2024-09-04,4.5,9,4.6,Very useful tools and frameworks provided
F01239,C0185,B01536,2024-10-21,4.6,10,4.1,Great real-world examples and case studies
F01240,C0185,B01537,2024-11-19,4.7,9,4.3,"Good pace, well-structured content"
F01241,C0185,B01538,2024-12-12,3.9,7,4.3,"Good course overall, met expectations"
F01242,C0186,B01539,2023-04-16,4.3,7,4.5,
F01243,C0186,B01540,2023-07-21,4.9,10,4.8,
F01244,C0186,B01541,2023-11-25,5.0,9,5.0,
F01245,C0186,B01542,2024-02-28,4.4,8,4.5,
F01246,C0186,B01543,2024-07-01,3.4,1,3.5,
F01247,C0186,B01544,2024-10-26,4.1,8,4.1,
F01248,C0186,B01545,2025-02-04,4.8,9,4.9,Trainer was knowledgeable and approachable
F01249,C0186,B01546,2025-05-30,4.5,10,4.9,
F01250,C0187,B01548,2024-06-23,3.8,8,4.1,"Good course overall, met expectations"
F01251,C0187,B01550,2025-02-19,4.8,10,4.6,"Excellent trainer, very practical content"
F01252,C0187,B01551,2025-06-22,4.9,9,5.0,
F01253,C0188,B01552,2021-12-01,3.4,3,3.7,Trainer rushed through important topics
F01254,C0188,B01553,2022-01-21,4.0,7,4.3,
F01255,C0188,B01554,2022-03-09,4.4,7,4.2,"Decent workshop, learned some new things"
F01256,C0188,B01555,2022-04-29,3.6,7,4.0,
F01257,C0188,B01556,2022-06-18,3.7,8,3.5,
F01258,C0188,B01557,2022-07-29,4.6,9,4.7,
F01259,C0188,B01558,2022-09-22,3.6,8,3.4,"Useful content, could use more examples"
F01260,C0188,B01559,2022-11-14,5.0,9,4.9,
F01261,C0188,B01560,2023-01-10,5.0,10,5.0,Highly engaging and interactive session
F01262,C0188,B01561,2023-02-21,4.2,8,4.5,
F01263,C0188,B01562,2023-04-26,4.2,7,4.4,
F01264,C0188,B01563,2023-06-18,3.8,8,3.9,Trainer was knowledgeable
F01265,C0188,B01564,2023-08-20,4.3,7,4.1,
F01266,C0189,B01567,2024-03-14,4.2,8,4.1,
F01267,C0189,B01569,2024-08-22,3.3,2,3.8,
F01268,C0189,B01571,2025-01-31,3.6,8,3.6,"Good course overall, met expectations"
F01269,C0189,B01572,2025-04-13,3.6,7,4.0,"Good course overall, met expectations"
F01270,C0190,B01574,2024-10-18,4.3,8,4.6,Trainer was knowledgeable
F01271,C0190,B01575,2024-11-22,4.7,9,4.9,"Exceeded expectations, highly recommend"
F01272,C0190,B01576,2024-12-30,5.0,10,5.0,Great real-world examples and case studies
F01273,C0190,B01577,2025-01-24,4.1,8,3.9,
F01274,C0190,B01578,2025-02-24,4.0,7,4.1,
F01275,C0190,B01581,2025-06-10,4.2,7,4.6,"Decent workshop, learned some new things"
F01276,C0190,B01582,2025-07-19,5.0,10,5.0,"Exceeded expectations, highly recommend"
F01277,C0190,B01583,2025-08-23,4.3,7,4.5,Trainer was knowledgeable
F01278,C0190,B01584,2025-10-14,4.5,10,4.3,
F01279,C0190,B01585,2025-11-12,3.7,7,4.0,"Good course overall, met expectations"
F01280,C0191,B01587,2022-03-06,4.1,7,4.2,
F01281,C0191,B01588,2022-05-09,3.7,8,4.2,"Good course overall, met expectations"
F01282,C0191,B01590,2022-08-22,4.3,8,4.5,"Good course overall, met expectations"
F01283,C0191,B01591,2022-10-06,4.3,8,4.4,
F01284,C0191,B01592,2022-11-15,5.0,10,5.0,"Good pace, well-structured content"
F01285,C0191,B01593,2023-01-25,4.1,7,4.1,"Good course overall, met expectations"
F01286,C0191,B01594,2023-03-24,5.0,9,5.0,Trainer was knowledgeable and approachable
F01287,C0191,B01595,2023-05-22,4.3,8,4.2,"Useful content, could use more examples"
F01288,C0191,B01596,2023-07-12,4.9,9,4.9,"Good pace, well-structured content"
F01289,C0191,B01597,2023-08-31,4.7,9,4.8,
F01290,C0191,B01598,2023-10-13,4.6,10,4.2,Great real-world examples and case studies
F01291,C0191,B01599,2023-12-12,4.5,10,4.9,"Excellent trainer, very practical content"
F01292,C0191,B01600,2024-02-10,4.0,7,4.3,
F01293,C0191,B01601,2024-04-03,4.9,9,5.0,Trainer was knowledgeable and approachable
F01294,C0191,B01603,2024-08-11,4.8,9,4.8,"Excellent trainer, very practical content"
F01295,C0191,B01604,2024-10-07,4.8,10,5.0,
F01296,C0192,B01606,2021-08-18,5.0,10,4.7,"Good pace, well-structured content"
F01297,C0192,B01607,2021-10-11,4.1,7,4.6,
F01298,C0192,B01608,2021-12-01,4.8,10,5.0,
F01299,C0192,B01609,2022-01-18,3.4,4,3.8,
F01300,C0193,B01610,2022-09-29,3.9,8,4.3,"Decent workshop, learned some new things"
F01301,C0193,B01611,2022-10-30,4.8,10,5.0,Highly engaging and interactive session
F01302,C0193,B01612,2022-12-05,4.8,10,4.6,"Excellent trainer, very practical content"
F01303,C0193,B01613,2023-01-17,4.9,9,4.8,"Excellent trainer, very practical content"
F01304,C0194,B01615,2023-08-29,4.9,9,4.8,Trainer was knowledgeable and approachable
F01305,C0194,B01616,2023-11-29,3.5,7,3.6,
F01306,C0194,B01617,2024-02-24,4.8,10,4.7,Trainer was knowledgeable and approachable
F01307,C0194,B01618,2024-04-28,4.8,9,5.0,Highly engaging and interactive session
F01308,C0194,B01619,2024-07-24,4.4,7,4.5,
F01309,C0194,B01620,2024-10-05,4.0,8,4.5,"Decent workshop, learned some new things"
F01310,C0194,B01621,2024-12-10,3.6,7,4.1,"Useful content, could use more examples"
F01311,C0195,B01622,2022-07-04,4.5,10,4.6,Very useful tools and frameworks provided
F01312,C0195,B01623,2022-08-09,4.7,9,4.9,"Exceeded expectations, highly recommend"
F01313,C0195,B01624,2022-09-20,3.8,7,3.9,
F01314,C0195,B01625,2022-10-28,4.1,7,4.0,
F01315,C0195,B01626,2022-11-25,4.1,7,4.5,
F01316,C0195,B01627,2022-12-30,4.4,7,4.7,
F01317,C0195,B01628,2023-02-18,3.4,5,3.8,"Content was basic, expected more depth"
F01318,C0195,B01629,2023-04-14,4.8,9,4.7,Trainer was knowledgeable and approachable
F01319,C0195,B01630,2023-06-09,4.0,7,4.1,
F01320,C0195,B01631,2023-07-12,3.5,8,3.8,
F01321,C0195,B01633,2023-09-18,4.3,7,4.4,
F01322,C0195,B01634,2023-11-15,4.6,10,5.0,Highly engaging and interactive session
F01323,C0195,B01636,2024-02-07,3.7,8,3.7,"Useful content, could use more examples"
F01324,C0195,B01637,2024-04-07,4.3,7,4.6,
F01325,C0195,B01639,2024-07-06,3.5,8,4.1,"Good course overall, met expectations"
F01326,C0195,B01641,2024-09-18,3.5,7,4.1,
F01327,C0196,B01642,2023-04-23,3.6,7,4.1,"Useful content, could use more examples"
F01328,C0196,B01643,2023-06-15,4.3,8,3.9,"Good course overall, met expectations"
F01329,C0196,B01644,2023-07-26,4.2,8,4.4,"Good course overall, met expectations"
F01330,C0196,B01645,2023-09-09,4.3,8,4.2,
F01331,C0196,B01646,2023-10-28,4.1,7,4.2,
F01332,C0196,B01647,2023-12-22,4.7,10,4.9,
F01333,C0196,B01648,2024-02-06,3.9,8,3.6,Trainer was knowledgeable
F01334,C0196,B01649,2024-03-25,4.4,7,5.0,"Good course overall, met expectations"
F01335,C0196,B01650,2024-04-29,4.5,9,4.8,"Excellent trainer, very practical content"
F01336,C0196,B01651,2024-05-24,3.6,8,4.0,Trainer was knowledgeable
F01337,C0197,B01652,2024-03-01,4.2,8,4.5,
F01338,C0197,B01653,2024-05-24,4.4,7,4.7,
F01339,C0197,B01654,2024-07-20,4.2,8,4.6,
F01340,C0197,B01655,2024-09-16,4.3,7,4.8,"Useful content, could use more examples"
F01341,C0197,B01656,2024-12-14,4.0,8,4.1,"Decent workshop, learned some new things"
F01342,C0198,B01657,2021-04-08,4.0,8,4.4,
F01343,C0198,B01658,2021-05-23,4.1,8,3.8,
F01344,C0198,B01659,2021-07-06,4.2,7,4.2,
F01345,C0199,B01661,2025-07-11,3.7,7,3.4,"Decent workshop, learned some new things"
F01346,C0200,B01662,2021-06-04,4.3,7,4.8,
F01347,C0200,B01663,2021-08-16,4.3,7,4.5,"Useful content, could use more examples"
F01348,C0200,B01664,2021-10-23,4.2,7,4.3,
F01349,C0201,B01665,2022-03-09,3.4,2,3.8,Trainer rushed through important topics
F01350,C0201,B01666,2022-05-06,3.5,7,3.9,
F01351,C0201,B01667,2022-06-15,4.3,7,4.5,Trainer was knowledgeable
F01352,C0201,B01668,2022-08-21,4.7,9,5.0,Very useful tools and frameworks provided
F01353,C0201,B01669,2022-10-04,3.6,8,3.8,"Good course overall, met expectations"
F01354,C0201,B01671,2023-01-06,4.9,10,4.8,
F01355,C0201,B01672,2023-03-10,4.8,9,4.7,"Exceeded expectations, highly recommend"
F01356,C0201,B01673,2023-05-21,4.0,8,4.1,
F01357,C0201,B01674,2023-07-21,4.3,8,4.6,"Decent workshop, learned some new things"
F01358,C0201,B01676,2023-11-13,4.2,7,4.4,Trainer was knowledgeable
F01359,C0201,B01678,2024-02-29,3.8,7,3.8,"Good course overall, met expectations"
F01360,C0202,B01681,2025-08-19,4.5,9,4.4,
F01361,C0202,B01682,2025-10-12,4.7,10,4.9,
F01362,C0203,B01684,2024-04-09,3.8,8,4.0,
F01363,C0203,B01685,2024-04-30,4.0,8,3.9,
F01364,C0203,B01687,2024-08-04,3.6,8,3.5,
F01365,C0203,B01688,2024-09-24,3.8,7,3.5,
F01366,C0203,B01690,2024-12-25,3.9,8,4.1,"Decent workshop, learned some new things"
F01367,C0203,B01691,2025-02-09,4.6,9,5.0,
F01368,C0203,B01692,2025-03-13,4.0,8,3.9,
F01369,C0203,B01693,2025-05-06,4.5,9,4.4,Great real-world examples and case studies
F01370,C0203,B01694,2025-06-15,4.6,10,4.8,
F01371,C0203,B01695,2025-07-11,5.0,10,4.8,"Exceeded expectations, highly recommend"
F01372,C0203,B01696,2025-08-29,3.6,7,3.5,"Good course overall, met expectations"
F01373,C0203,B01698,2025-12-06,4.3,7,4.6,"Useful content, could use more examples"
F01374,C0204,B01699,2024-03-29,4.1,8,4.2,
F01375,C0205,B01702,2023-10-13,4.2,8,4.3,
F01376,C0205,B01703,2023-12-29,3.6,7,3.5,
F01377,C0205,B01705,2024-06-25,4.2,8,4.2,
F01378,C0205,B01707,2024-12-30,4.3,8,4.6,
F01379,C0205,B01708,2025-03-20,4.2,7,4.0,
F01380,C0205,B01710,2025-08-18,5.0,9,5.0,"Excellent trainer, very practical content"
F01381,C0206,B01711,2021-09-24,4.9,10,4.8,"Excellent trainer, very practical content"
F01382,C0206,B01714,2021-12-25,4.5,9,4.8,"Good pace, well-structured content"
F01383,C0206,B01715,2022-01-06,4.9,9,5.0,
F01384,C0206,B01717,2022-04-02,4.8,9,4.8,
F01385,C0206,B01718,2022-05-12,3.5,8,3.9,"Good course overall, met expectations"
F01386,C0206,B01719,2022-06-06,4.6,10,4.7,"Excellent trainer, very practical content"
F01387,C0206,B01720,2022-06-28,3.3,6,3.4,
F01388,C0206,B01721,2022-08-09,3.3,6,3.8,
F01389,C0206,B01722,2022-09-15,4.5,10,4.9,Very useful tools and frameworks provided
F01390,C0206,B01723,2022-10-21,4.7,9,4.4,
F01391,C0206,B01724,2022-12-02,4.1,8,3.7,
F01392,C0206,B01725,2023-01-18,4.8,9,5.0,Highly engaging and interactive session
F01393,C0206,B01726,2023-02-26,3.8,7,4.0,Trainer was knowledgeable
F01394,C0206,B01727,2023-03-16,4.0,7,4.6,
F01395,C0206,B01728,2023-04-28,3.6,8,3.6,"Useful content, could use more examples"
F01396,C0206,B01729,2023-06-02,4.6,10,4.5,Very useful tools and frameworks provided
F01397,C0207,B01731,2023-02-14,3.6,8,4.2,
F01398,C0207,B01732,2023-04-06,4.1,8,4.1,Trainer was knowledgeable
F01399,C0207,B01733,2023-06-12,3.9,7,3.9,"Decent workshop, learned some new things"
F01400,C0207,B01734,2023-08-05,3.6,8,3.6,
F01401,C0207,B01735,2023-09-28,4.2,8,4.7,"Decent workshop, learned some new things"
F01402,C0207,B01736,2023-11-13,3.6,8,3.6,Trainer was knowledgeable
F01403,C0207,B01739,2024-04-29,4.8,9,5.0,Great real-world examples and case studies
F01404,C0207,B01741,2024-08-15,4.2,7,4.3,Trainer was knowledgeable
F01405,C0207,B01742,2024-10-10,3.9,7,4.6,
F01406,C0207,B01744,2025-02-22,4.7,9,5.0,Very useful tools and frameworks provided
F01407,C0207,B01745,2025-04-18,3.6,7,3.8,
F01408,C0207,B01748,2025-10-24,3.7,8,4.0,"Useful content, could use more examples"
F01409,C0208,B01749,2025-06-16,5.0,9,4.9,
F01410,C0209,B01751,2022-03-13,4.1,7,4.4,"Decent workshop, learned some new things"
F01411,C0209,B01752,2022-05-09,4.4,8,4.6,
F01412,C0209,B01754,2022-08-28,4.7,10,4.8,Very useful tools and frameworks provided
F01413,C0209,B01755,2022-10-12,4.3,7,4.5,"Decent workshop, learned some new things"
F01414,C0209,B01757,2023-01-26,4.0,8,4.3,Trainer was knowledgeable
F01415,C0209,B01758,2023-03-29,4.0,8,4.5,"Decent workshop, learned some new things"
F01416,C0209,B01759,2023-06-03,4.0,7,4.1,"Decent workshop, learned some new things"
F01417,C0209,B01760,2023-07-28,3.8,8,3.9,
F01418,C0209,B01762,2023-10-28,4.7,10,4.7,
F01419,C0210,B01763,2024-01-10,4.1,8,4.2,
F01420,C0210,B01764,2024-02-15,4.1,7,4.4,"Decent workshop, learned some new things"
F01421,C0210,B01765,2024-03-19,4.5,9,4.4,
F01422,C0210,B01766,2024-04-24,3.8,8,3.5,"Useful content, could use more examples"
F01423,C0210,B01768,2024-06-19,3.5,7,3.9,
F01424,C0210,B01769,2024-07-18,4.2,7,3.8,
F01425,C0210,B01770,2024-08-28,4.8,10,5.0,Great real-world examples and case studies
F01426,C0210,B01771,2024-10-16,3.7,8,3.7,
F01427,C0210,B01773,2024-12-25,3.7,8,3.8,
F01428,C0210,B01774,2025-01-29,4.0,7,4.5,Trainer was knowledgeable
F01429,C0210,B01775,2025-03-11,4.4,8,4.6,"Decent workshop, learned some new things"
F01430,C0211,B01776,2023-10-27,4.3,8,4.6,"Good course overall, met expectations"
F01431,C0211,B01777,2023-12-31,4.6,9,5.0,Great real-world examples and case studies
F01432,C0211,B01778,2024-03-05,4.8,10,4.8,"Excellent trainer, very practical content"
F01433,C0211,B01779,2024-05-12,3.6,8,3.7,
F01434,C0211,B01781,2024-09-19,3.8,8,3.8,"Useful content, could use more examples"
F01435,C0212,B01782,2022-12-13,4.2,8,4.4,
F01436,C0212,B01783,2023-04-20,4.1,8,4.5,
F01437,C0212,B01785,2024-01-08,4.7,9,5.0,
F01438,C0212,B01786,2024-05-16,4.6,9,4.4,Very useful tools and frameworks provided
F01439,C0212,B01787,2024-09-20,3.8,8,3.7,
F01440,C0213,B01788,2021-05-08,3.6,8,4.1,Trainer was knowledgeable
F01441,C0213,B01789,2021-08-30,3.9,8,4.4,
F01442,C0213,B01790,2021-12-21,4.9,9,5.0,
F01443,C0213,B01791,2022-03-26,3.7,8,4.1,"Good course overall, met expectations"
F01444,C0213,B01793,2022-11-18,5.0,9,5.0,Highly engaging and interactive session
F01445,C0214,B01795,2023-08-13,3.9,7,3.7,
F01446,C0214,B01796,2023-09-24,4.5,9,5.0,
F01447,C0214,B01797,2023-10-29,4.6,10,4.6,Great real-world examples and case studies
F01448,C0214,B01799,2024-01-05,4.2,8,4.2,
F01449,C0214,B01800,2024-02-02,4.2,8,4.4,"Decent workshop, learned some new things"
F01450,C0214,B01801,2024-03-04,4.0,7,3.9,Trainer was knowledgeable
F01451,C0214,B01803,2024-05-18,3.5,7,3.9,Trainer was knowledgeable
F01452,C0214,B01805,2024-08-15,3.5,8,3.9,"Good course overall, met expectations"
F01453,C0214,B01806,2024-09-09,3.3,0,3.5,
F01454,C0214,B01807,2024-10-03,3.8,8,3.9,
F01455,C0215,B01810,2022-04-19,3.2,3,3.8,
F01456,C0215,B01811,2022-07-27,4.9,9,5.0,"Good pace, well-structured content"
F01457,C0215,B01812,2022-10-31,4.7,10,4.4,
F01458,C0215,B01813,2023-02-11,4.1,8,4.2,"Decent workshop, learned some new things"
F01459,C0216,B01814,2024-04-30,4.3,7,4.2,"Decent workshop, learned some new things"
F01460,C0216,B01816,2024-08-21,3.7,8,4.0,Trainer was knowledgeable
F01461,C0216,B01817,2024-10-09,4.7,10,5.0,"Good pace, well-structured content"
F01462,C0216,B01818,2024-12-08,4.0,7,3.8,
F01463,C0216,B01819,2025-01-26,4.6,10,4.5,
F01464,C0216,B01820,2025-03-19,4.7,10,5.0,Trainer was knowledgeable and approachable
F01465,C0216,B01821,2025-05-25,4.4,7,4.4,
F01466,C0216,B01822,2025-07-19,4.5,10,4.9,Trainer was knowledgeable and approachable
F01467,C0216,B01823,2025-09-08,4.9,9,5.0,Trainer was knowledgeable and approachable
F01468,C0216,B01824,2025-10-24,3.5,8,3.5,"Decent workshop, learned some new things"
F01469,C0217,B01825,2023-08-26,4.9,10,5.0,Very useful tools and frameworks provided
F01470,C0217,B01826,2023-10-02,4.2,8,4.4,"Good course overall, met expectations"
F01471,C0217,B01827,2023-11-19,4.6,10,4.4,"Exceeded expectations, highly recommend"
F01472,C0217,B01828,2023-12-18,4.4,8,4.4,
F01473,C0217,B01829,2024-01-24,4.5,10,4.4,Highly engaging and interactive session
F01474,C0217,B01830,2024-03-08,3.7,8,4.1,
F01475,C0217,B01831,2024-04-23,4.6,9,4.5,Highly engaging and interactive session
F01476,C0217,B01832,2024-06-07,4.9,9,4.8,
F01477,C0217,B01833,2024-07-26,5.0,10,5.0,"Excellent trainer, very practical content"
F01478,C0217,B01834,2024-08-26,4.1,7,4.1,
F01479,C0217,B01835,2024-10-23,4.0,7,4.1,
F01480,C0217,B01837,2024-12-27,4.1,8,4.4,"Decent workshop, learned some new things"
F01481,C0217,B01838,2025-02-17,4.9,10,5.0,"Exceeded expectations, highly recommend"
F01482,C0217,B01839,2025-04-06,4.9,9,4.7,Highly engaging and interactive session
